source_id,relation_type,target_id
4199,published_in,7056
4200,published_in,7656
4201,published_in,7656
4202,published_in,7657
4203,published_in,7656
4204,published_in,7656
4205,published_in,7656
4206,published_in,7240
4207,published_in,7656
4208,published_in,7656
4209,published_in,7658
4210,published_in,7656
4211,published_in,7056
4212,published_in,7656
4213,published_in,7656
4214,published_in,7056
4215,published_in,7656
4216,published_in,7656
4217,published_in,7659
4218,published_in,7056
4219,published_in,7656
4220,published_in,7656
4221,published_in,7656
4222,published_in,7660
4223,published_in,7656
4224,published_in,7656
4225,published_in,7661
4226,published_in,7656
4227,published_in,7656
4228,published_in,7656
4229,published_in,7656
4230,published_in,7656
4231,published_in,7656
4232,published_in,7662
4233,published_in,7656
4234,published_in,7656
4235,published_in,7656
4236,published_in,7663
4237,published_in,7656
4238,published_in,7656
4239,published_in,7656
4240,published_in,7656
4241,published_in,7656
4242,published_in,7664
4243,published_in,7656
4244,published_in,7665
4245,published_in,7666
4246,published_in,7667
4247,published_in,7668
4248,published_in,6754
4249,published_in,6754
4250,published_in,7402
4251,published_in,7402
4252,published_in,7402
4253,published_in,7402
4254,published_in,7402
4255,published_in,7402
4256,published_in,7669
4257,published_in,7669
4258,published_in,7669
4259,published_in,7669
4260,published_in,7669
4261,published_in,7670
4262,published_in,7670
4263,published_in,7671
4264,published_in,7671
4265,published_in,7671
4266,published_in,7671
4267,published_in,7671
4268,published_in,7671
4269,published_in,7671
4270,published_in,7671
4271,published_in,7671
4272,published_in,7671
4273,published_in,7671
4274,published_in,7671
4275,published_in,7671
4276,published_in,7671
4277,published_in,7671
4278,published_in,7671
4279,published_in,7672
4280,published_in,7672
4281,published_in,7672
4282,published_in,7673
4283,published_in,7673
4284,published_in,7673
4285,published_in,7673
4286,published_in,7673
4287,published_in,7673
4288,published_in,7674
4289,published_in,7675
4290,published_in,7676
4291,published_in,7677
4292,published_in,7678
4293,published_in,7678
4294,published_in,7679
4295,published_in,7680
4296,published_in,7680
4297,published_in,7680
4298,published_in,7681
4299,published_in,7681
4300,published_in,7681
4301,published_in,7681
4302,published_in,7681
4303,published_in,7681
4304,published_in,7681
4305,published_in,7681
4306,published_in,7681
4307,published_in,7681
4308,published_in,7681
4309,published_in,7681
4310,published_in,7681
4311,published_in,7681
4312,published_in,7681
4313,published_in,7681
4314,published_in,7681
4315,published_in,7681
4316,published_in,7681
4317,published_in,7681
4318,published_in,7681
4319,published_in,7681
4320,published_in,7681
4321,published_in,7681
4322,published_in,7681
4323,published_in,7681
4324,published_in,7681
4325,published_in,7681
4326,published_in,7681
4327,published_in,7681
4328,published_in,7681
4329,published_in,7682
4330,published_in,7683
4331,published_in,7684
4332,published_in,7684
4333,published_in,7684
4334,published_in,7684
4335,published_in,7684
4336,published_in,7684
4337,published_in,7684
4338,published_in,7684
4339,published_in,7684
4340,published_in,7684
4341,published_in,7684
4342,published_in,7684
4343,published_in,7684
4344,published_in,7684
4345,published_in,7684
4346,published_in,7685
4347,published_in,7686
4348,published_in,7687
4349,published_in,7687
4350,published_in,7687
4351,published_in,7687
4352,published_in,7688
4353,published_in,7688
4354,published_in,7689
4355,published_in,7690
4356,published_in,7690
4357,published_in,7690
4358,published_in,7690
4359,published_in,7690
4360,published_in,7690
4361,published_in,7690
4362,published_in,7690
4363,published_in,7690
4364,published_in,7690
4365,published_in,7690
4366,published_in,7690
4367,published_in,7691
4368,published_in,7691
4369,published_in,7692
4370,published_in,7692
4371,published_in,7693
4372,published_in,7694
4373,published_in,7694
4374,published_in,7695
4375,published_in,7695
4376,published_in,7695
4377,published_in,7695
4378,published_in,7695
4379,published_in,7695
4380,published_in,7695
4381,published_in,7695
4382,published_in,7695
4383,published_in,7695
4384,published_in,7695
4385,published_in,7695
4386,published_in,7695
4387,published_in,7695
4388,published_in,7695
4389,published_in,7695
4390,published_in,7695
4391,published_in,7696
4392,published_in,7697
4393,published_in,7698
4394,published_in,7070
4395,published_in,7699
4396,published_in,7700
4397,published_in,7070
4398,published_in,7701
4399,published_in,7702
4400,published_in,7703
4401,published_in,7704
4402,published_in,7705
4403,published_in,7706
4404,published_in,7702
4405,published_in,7707
4406,published_in,7567
4407,published_in,7708
4408,published_in,7709
4409,published_in,7710
4410,published_in,7711
4411,published_in,7711
4412,published_in,7712
4413,published_in,7713
4414,published_in,7713
4415,published_in,7713
4416,published_in,7713
4417,published_in,7713
4418,published_in,7713
4419,published_in,7713
4420,published_in,7713
4421,published_in,7713
4422,published_in,7713
4423,published_in,7713
4424,published_in,7713
4425,published_in,7713
4426,published_in,7713
4427,published_in,7714
4428,published_in,7715
4429,published_in,7716
4430,published_in,7717
4431,published_in,7718
4432,published_in,7718
4433,published_in,7718
4434,published_in,7718
4435,published_in,7718
4436,published_in,7718
4437,published_in,7719
4438,published_in,7719
4439,published_in,7720
4440,published_in,7720
4441,published_in,7720
4442,published_in,7720
4443,published_in,7721
4444,published_in,7722
4445,published_in,7722
4446,published_in,7723
4447,published_in,7723
4448,published_in,7723
4449,published_in,7723
4450,published_in,7723
4451,published_in,7723
4452,published_in,7723
4453,published_in,7723
4454,published_in,7723
4455,published_in,7723
4456,published_in,7723
4457,published_in,7723
4458,published_in,7723
4459,published_in,7723
4460,published_in,7723
4461,published_in,7723
4462,published_in,7723
4463,published_in,7723
4464,published_in,7723
4465,published_in,7723
4466,published_in,7723
4467,published_in,7723
4468,published_in,7723
4469,published_in,7723
4470,published_in,7723
4471,published_in,7723
4472,published_in,7723
4473,published_in,7723
4474,published_in,7724
4475,published_in,7724
4476,published_in,7724
4477,published_in,7724
4478,published_in,7725
4479,published_in,7725
4480,published_in,7725
4481,published_in,7725
4482,published_in,7725
4483,published_in,7725
4484,published_in,7725
4485,published_in,7725
4486,published_in,7726
4487,published_in,7727
4488,published_in,7728
4489,published_in,7728
4490,published_in,7728
4491,published_in,7729
4492,published_in,7729
4493,published_in,7729
4494,published_in,7729
4495,published_in,7730
4496,published_in,7731
4497,published_in,7732
4498,published_in,7733
4499,published_in,7734
4500,published_in,7734
4501,published_in,7734
4502,published_in,7735
4503,published_in,7735
4504,published_in,7736
4505,published_in,7736
4506,published_in,7736
4507,published_in,7736
4508,published_in,7736
4509,published_in,7737
4510,published_in,7737
4511,published_in,7738
4512,published_in,7738
4513,published_in,7738
4514,published_in,7738
4515,published_in,7738
4516,published_in,7738
4517,published_in,7738
4518,published_in,7738
4519,published_in,7738
4520,published_in,7738
4521,published_in,7738
4522,published_in,7738
4523,published_in,7739
4524,published_in,7739
4525,published_in,7740
4526,published_in,7740
4527,published_in,7741
4528,published_in,7741
4529,published_in,7742
4530,published_in,7743
4531,published_in,7744
4532,published_in,7744
4533,published_in,7744
4534,published_in,7744
4535,published_in,7744
4536,published_in,7744
4537,published_in,7744
4538,published_in,7745
4539,published_in,7745
4540,published_in,7745
4541,published_in,7745
4542,published_in,7745
4543,published_in,7746
4544,published_in,7746
4545,published_in,7747
4546,published_in,7747
4547,published_in,7747
4548,published_in,7747
4549,published_in,7748
4550,published_in,7748
4551,published_in,7748
4552,published_in,7749
4553,published_in,7749
4554,published_in,7749
4555,published_in,7750
4556,published_in,7750
4557,published_in,7751
4558,published_in,7752
4559,published_in,7752
4560,published_in,7753
4561,published_in,7754
4562,published_in,7755
4563,published_in,7756
4564,published_in,7756
4565,published_in,7756
4566,published_in,7756
4567,published_in,7757
4568,published_in,7758
4569,published_in,7758
4570,published_in,7758
4571,published_in,7758
4572,published_in,7759
4573,published_in,7760
4574,published_in,7760
4575,published_in,7760
4576,published_in,7761
4577,published_in,7762
4578,published_in,7763
4579,published_in,7763
4580,published_in,7764
4581,published_in,7764
4582,published_in,7764
4583,published_in,7764
4584,published_in,7764
4585,published_in,7765
4586,published_in,7766
4587,published_in,7766
4588,published_in,7767
4589,published_in,7768
4590,published_in,7768
4591,published_in,7768
4592,published_in,7768
4593,published_in,7768
4594,published_in,7768
4595,published_in,7768
4596,published_in,7769
4597,published_in,7769
4598,published_in,7769
4599,published_in,7769
4600,published_in,7769
4601,published_in,7769
4602,published_in,7769
4603,published_in,7769
4604,published_in,7769
4605,published_in,7769
4606,published_in,7769
4607,published_in,7770
4608,published_in,7770
4609,published_in,7770
4610,published_in,7771
4611,published_in,7771
4612,published_in,7771
4613,published_in,7771
4614,published_in,7771
4615,published_in,7772
4616,published_in,7773
4617,published_in,7773
4618,published_in,7773
4619,published_in,7773
4620,published_in,7773
4621,published_in,7774
4622,published_in,7774
4623,published_in,7774
4624,published_in,7774
4625,published_in,7775
4626,published_in,7776
4627,published_in,7776
4628,published_in,7777
4629,published_in,7778
4630,published_in,7778
4631,published_in,7778
4632,published_in,7778
4633,published_in,7778
4634,published_in,7778
4635,published_in,7778
4636,published_in,7778
4637,published_in,7778
4638,published_in,7778
4639,published_in,7778
4640,published_in,7778
4641,published_in,7778
4642,published_in,7778
4643,published_in,7778
4644,published_in,7778
4645,published_in,7778
4646,published_in,7778
4647,published_in,7778
4648,published_in,7778
4649,published_in,7778
4650,published_in,7778
4651,published_in,7778
4652,published_in,7778
4653,published_in,7778
4654,published_in,7778
4655,published_in,7778
4656,published_in,7778
4657,published_in,7778
4658,published_in,7778
4659,published_in,7778
4660,published_in,7778
4661,published_in,7778
4662,published_in,7778
4663,published_in,7778
4664,published_in,7778
4665,published_in,7778
4666,published_in,7778
4667,published_in,7778
4668,published_in,7778
4669,published_in,7778
4670,published_in,7778
4671,published_in,7778
4672,published_in,7778
4673,published_in,7778
4674,published_in,7778
4675,published_in,7778
4676,published_in,7778
4677,published_in,7778
4678,published_in,7778
4679,published_in,7778
4680,published_in,7778
4681,published_in,7778
4682,published_in,7778
4683,published_in,7778
4684,published_in,7778
4685,published_in,7778
4686,published_in,7779
4687,published_in,7780
4688,published_in,7781
4689,published_in,7781
4690,published_in,7781
4691,published_in,7781
4692,published_in,7781
4693,published_in,7782
4694,published_in,7782
4695,published_in,7782
4696,published_in,7783
4697,published_in,7784
4698,published_in,7785
4699,published_in,7785
4700,published_in,7785
4701,published_in,7785
4702,published_in,7785
4703,published_in,7785
4704,published_in,7785
4705,published_in,7785
4706,published_in,7785
4707,published_in,7786
4708,published_in,7786
4709,published_in,7786
4710,published_in,7786
4711,published_in,7786
4712,published_in,7786
4713,published_in,7786
4714,published_in,7786
4715,published_in,7787
4716,published_in,7787
4717,published_in,7787
4718,published_in,7787
4719,published_in,7788
4720,published_in,7788
4721,published_in,7788
4722,published_in,7788
4723,published_in,7788
4724,published_in,7788
4725,published_in,7788
4726,published_in,7788
4727,published_in,7788
4728,published_in,7788
4729,published_in,7788
4730,published_in,7788
4731,published_in,7788
4732,published_in,7788
4733,published_in,7788
4734,published_in,7788
4735,published_in,7789
4736,published_in,7790
4737,published_in,7791
4738,published_in,7792
4739,published_in,7792
4740,published_in,7792
4741,published_in,7793
4742,published_in,7793
4743,published_in,7793
4744,published_in,7793
4745,published_in,7793
4746,published_in,7793
4747,published_in,7794
4748,published_in,7795
4749,published_in,7795
4750,published_in,7795
4751,published_in,7796
4752,published_in,7797
4753,published_in,7797
4754,published_in,7797
4755,published_in,7797
4756,published_in,7798
4757,published_in,7799
4758,published_in,7799
4759,published_in,7799
4760,published_in,7799
4761,published_in,7799
4762,published_in,7799
4763,published_in,7799
4764,published_in,7799
4765,published_in,7799
4766,published_in,7799
4767,published_in,7799
4768,published_in,7799
4769,published_in,7799
4770,published_in,7799
4771,published_in,7799
4772,published_in,7799
4773,published_in,7800
4774,published_in,7800
4775,published_in,7800
4776,published_in,7800
4777,published_in,7800
4778,published_in,7800
4779,published_in,7800
4780,published_in,7800
4781,published_in,7800
4782,published_in,7800
4783,published_in,7800
4784,published_in,7800
4785,published_in,7801
4786,published_in,7801
4787,published_in,7801
4788,published_in,7802
4789,published_in,7802
4790,published_in,7803
4791,published_in,7804
4792,published_in,7804
4793,published_in,7805
4794,published_in,7805
4795,published_in,7806
4796,published_in,7807
4797,published_in,7808
4798,published_in,7808
4799,published_in,7809
4800,published_in,7809
4801,published_in,7810
4802,published_in,7810
4803,published_in,7810
4804,published_in,7810
4805,published_in,7810
4806,published_in,7811
4807,published_in,7811
4808,published_in,7811
4809,published_in,7811
4810,published_in,7811
4811,published_in,7811
4812,published_in,7811
4813,published_in,7811
4814,published_in,7811
4815,published_in,7812
4816,published_in,7812
4817,published_in,7813
4818,published_in,7813
4819,published_in,7813
4820,published_in,7813
4821,published_in,7813
4822,published_in,7813
4823,published_in,7813
4824,published_in,7813
4825,published_in,7813
4826,published_in,7813
4827,published_in,7813
4828,published_in,7813
4829,published_in,7813
4830,published_in,7814
4831,published_in,7815
4832,published_in,7815
4833,published_in,7815
4834,published_in,7815
4835,published_in,7816
4836,published_in,7817
4837,published_in,7817
4838,published_in,7817
4839,published_in,7817
4840,published_in,7817
4841,published_in,7817
4842,published_in,7817
4843,published_in,7817
4844,published_in,7817
4845,published_in,7817
4846,published_in,7817
4847,published_in,7818
4848,published_in,7819
4849,published_in,7819
4850,published_in,7819
4851,published_in,7819
4852,published_in,7820
4853,published_in,7821
4854,published_in,7822
4855,published_in,7823
4856,published_in,7824
4857,published_in,7825
4858,published_in,7825
4859,published_in,7825
4860,published_in,7826
4861,published_in,7826
4862,published_in,7826
4863,published_in,7826
4864,published_in,7826
4865,published_in,7826
4866,published_in,7826
4867,published_in,7826
4868,published_in,7826
4869,published_in,7826
4870,published_in,7826
4871,published_in,7826
4872,published_in,7826
4873,published_in,7826
4874,published_in,7826
4875,published_in,7826
4876,published_in,7827
4877,published_in,7828
4878,published_in,7829
4879,published_in,7829
4880,published_in,7829
4881,published_in,7829
4882,published_in,7830
4883,published_in,7830
4884,published_in,7831
4885,published_in,7831
4886,published_in,7832
4887,published_in,7832
4888,published_in,7833
4889,published_in,7834
4890,published_in,7835
4891,published_in,7836
4892,published_in,7837
4893,published_in,7837
4894,published_in,7838
4895,published_in,7839
4896,published_in,7839
4897,published_in,7840
4898,published_in,7841
4899,published_in,7841
4900,published_in,7841
4901,published_in,7841
4902,published_in,7842
4903,published_in,7842
4904,published_in,7842
4905,published_in,7843
4906,published_in,7843
4907,published_in,7843
4908,published_in,7844
4909,published_in,7845
4910,published_in,7845
4911,published_in,7846
4912,published_in,7846
4913,published_in,7847
4914,published_in,7847
4915,published_in,7847
4916,published_in,7848
4917,published_in,7848
4918,published_in,7848
4919,published_in,7848
4920,published_in,7849
4921,published_in,7850
4922,published_in,7850
4923,published_in,7850
4924,published_in,7850
4925,published_in,7851
4926,published_in,7851
4927,published_in,7851
4928,published_in,7851
4929,published_in,7851
4930,published_in,7851
4931,published_in,7851
4932,published_in,7851
4933,published_in,7851
4934,published_in,7851
4935,published_in,7851
4936,published_in,7851
4937,published_in,7852
4938,published_in,7852
4939,published_in,7852
4940,published_in,7852
4941,published_in,7852
4942,published_in,7852
4943,published_in,7852
4944,published_in,7853
4945,published_in,7853
4946,published_in,7854
4947,published_in,7854
4948,published_in,7855
4949,published_in,7856
4950,published_in,7857
4951,published_in,7857
4952,published_in,7857
4953,published_in,7417
4954,published_in,7858
4955,published_in,7858
4956,published_in,7417
4957,published_in,7859
4958,published_in,7859
4959,published_in,7860
4960,published_in,7860
4961,published_in,7860
4962,published_in,7861
4963,published_in,7862
4964,published_in,7863
4965,published_in,7864
4966,published_in,7865
4967,published_in,7865
4968,published_in,7865
4969,published_in,7865
4970,published_in,7865
4971,published_in,7865
4972,published_in,7865
4973,published_in,7865
4974,published_in,7866
4975,published_in,7866
4976,published_in,7866
4977,published_in,7866
4978,published_in,7866
4979,published_in,7866
4980,published_in,7866
4981,published_in,7866
4982,published_in,7866
4983,published_in,7866
4984,published_in,7866
4985,published_in,7866
4986,published_in,7867
4987,published_in,7868
4988,published_in,7868
4989,published_in,7868
4990,published_in,7869
4991,published_in,7870
4992,published_in,7870
4993,published_in,7870
4994,published_in,7870
4995,published_in,7871
4996,published_in,7871
4997,published_in,7871
4998,published_in,7871
4999,published_in,7871
5000,published_in,7872
5001,published_in,7873
5002,published_in,7873
5003,published_in,7874
5004,published_in,7874
5005,published_in,7875
5006,published_in,7875
5007,published_in,7875
5008,published_in,7875
5009,published_in,7875
5010,published_in,7875
5011,published_in,7875
5012,published_in,7875
5013,published_in,7876
5014,published_in,7877
5015,published_in,7877
5016,published_in,7877
5017,published_in,7877
5018,published_in,7877
5019,published_in,7878
5020,published_in,7878
5021,published_in,7878
5022,published_in,7878
5023,published_in,7878
5024,published_in,7878
5025,published_in,7879
5026,published_in,7879
5027,published_in,7880
5028,published_in,7880
5029,published_in,7880
5030,published_in,7880
5031,published_in,7880
5032,published_in,7881
5033,published_in,7881
5034,published_in,7881
5035,published_in,7881
5036,published_in,7881
5037,published_in,7881
5038,published_in,7881
5039,published_in,7882
5040,published_in,7882
5041,published_in,7882
5042,published_in,7883
5043,published_in,7884
5044,published_in,7884
5045,published_in,7884
5046,published_in,7885
5047,published_in,7886
5048,published_in,7887
5049,published_in,7888
5050,published_in,7888
5051,published_in,7888
5052,published_in,7888
5053,published_in,7889
5054,published_in,7890
5055,published_in,7890
5056,published_in,7891
5057,published_in,7892
5058,published_in,7892
5059,published_in,7892
5060,published_in,7892
5061,published_in,7892
5062,published_in,7893
5063,published_in,7894
5064,published_in,7895
5065,published_in,7895
5066,published_in,7895
5067,published_in,7896
5068,published_in,7897
5069,published_in,7897
5070,published_in,7897
5071,published_in,7897
5072,published_in,7897
5073,published_in,7898
5074,published_in,7899
5075,published_in,7899
5076,published_in,7899
5077,published_in,7899
5078,published_in,7899
5079,published_in,7899
5080,published_in,7899
5081,published_in,7899
5082,published_in,7900
5083,published_in,7900
5084,published_in,7900
5085,published_in,7900
5086,published_in,7901
5087,published_in,7902
5088,published_in,7902
5089,published_in,7902
5090,published_in,7902
5091,published_in,7902
5092,published_in,7902
5093,published_in,7902
5094,published_in,7903
5095,published_in,7904
5096,published_in,7905
5097,published_in,7905
5098,published_in,7905
5099,published_in,7905
5100,published_in,7905
5101,published_in,7905
5102,published_in,7905
5103,published_in,7905
5104,published_in,7905
5105,published_in,7905
5106,published_in,7905
5107,published_in,7905
5108,published_in,7905
5109,published_in,7905
5110,published_in,7905
5111,published_in,7905
5112,published_in,7905
5113,published_in,7905
5114,published_in,7906
5115,published_in,7906
5116,published_in,7907
5117,published_in,7907
5118,published_in,7907
5119,published_in,7907
5120,published_in,7907
5121,published_in,7907
5122,published_in,7907
5123,published_in,7907
5124,published_in,7907
5125,published_in,7907
5126,published_in,7907
5127,published_in,7907
5128,published_in,7907
5129,published_in,7907
5130,published_in,7907
5131,published_in,7907
5132,published_in,7907
5133,published_in,7907
5134,published_in,7908
5135,published_in,7909
5136,published_in,7910
5137,published_in,7911
5138,published_in,7912
5139,published_in,7913
5140,published_in,7913
5141,published_in,7914
5142,published_in,7915
5143,published_in,7916
5144,published_in,7917
5145,published_in,7918
5146,published_in,7919
5147,published_in,7919
5148,published_in,7919
5149,published_in,7920
5150,published_in,7920
5151,published_in,7921
5152,published_in,7921
5153,published_in,7921
5154,published_in,7921
5155,published_in,7922
5156,published_in,7923
5157,published_in,7924
5158,published_in,7924
5159,published_in,7925
5160,published_in,7926
5161,published_in,7926
5162,published_in,7926
5163,published_in,7926
5164,published_in,7927
5165,published_in,7928
5166,published_in,7929
5167,published_in,7930
5168,published_in,7931
5169,published_in,7931
5170,published_in,7931
5171,published_in,7932
5172,published_in,7932
5173,published_in,7932
5174,published_in,7932
5175,published_in,7933
5176,published_in,7934
5177,published_in,7935
5178,published_in,7935
5179,published_in,7935
5180,published_in,7935
5181,published_in,7935
5182,published_in,7935
5183,published_in,7935
5184,published_in,7935
5185,published_in,7935
5186,published_in,7935
5187,published_in,7935
5188,published_in,7935
5189,published_in,7935
5190,published_in,7936
5191,published_in,7937
5192,published_in,7938
5193,published_in,7939
5194,published_in,7939
5195,published_in,7940
5196,published_in,7940
5197,published_in,7940
5198,published_in,7941
5199,published_in,7941
5200,published_in,7941
5201,published_in,7941
5202,published_in,7941
5203,published_in,7941
5204,published_in,7941
5205,published_in,7942
5206,published_in,7942
5207,published_in,7942
5208,published_in,7943
5209,published_in,7943
5210,published_in,7943
5211,published_in,7944
5212,published_in,7945
5213,published_in,7946
5214,published_in,7947
5215,published_in,7948
5216,published_in,7949
5217,published_in,7949
5218,published_in,7950
5219,published_in,7950
5220,published_in,7950
5221,published_in,7950
5222,published_in,7950
5223,published_in,7950
5224,published_in,7950
5225,published_in,7950
5226,published_in,7950
5227,published_in,7950
5228,published_in,7950
5229,published_in,7950
5230,published_in,7951
5231,published_in,7951
5232,published_in,7952
5233,published_in,7952
5234,published_in,7952
5235,published_in,7952
5236,published_in,7953
5237,published_in,7954
5238,published_in,7954
5239,published_in,7955
5240,published_in,7955
5241,published_in,7955
5242,published_in,7955
5243,published_in,7955
5244,published_in,7955
5245,published_in,7955
5246,published_in,7955
5247,published_in,7955
5248,published_in,7955
5249,published_in,7955
5250,published_in,7955
5251,published_in,7955
5252,published_in,7955
5253,published_in,7955
5254,published_in,7955
5255,published_in,7955
5256,published_in,7955
5257,published_in,7955
5258,published_in,7955
5259,published_in,7955
5260,published_in,7955
5261,published_in,7955
5262,published_in,7955
5263,published_in,7956
5264,published_in,7956
5265,published_in,7956
5266,published_in,7957
5267,published_in,7957
5268,published_in,7957
5269,published_in,7957
5270,published_in,7957
5271,published_in,7957
5272,published_in,7957
5273,published_in,7957
5274,published_in,7957
5275,published_in,7957
5276,published_in,7957
5277,published_in,7957
5278,published_in,7957
5279,published_in,7957
5280,published_in,7957
5281,published_in,7957
5282,published_in,7957
5283,published_in,7957
5284,published_in,7957
5285,published_in,7957
5286,published_in,7957
5287,published_in,7957
5288,published_in,7957
5289,published_in,7957
5290,published_in,7957
5291,published_in,7958
5292,published_in,7959
5293,published_in,7960
5294,published_in,7961
5295,published_in,7961
5296,published_in,7962
5297,published_in,7962
5298,published_in,7963
5299,published_in,7964
5300,published_in,7964
5301,published_in,7964
5302,published_in,7964
5303,published_in,7964
5304,published_in,7964
5305,published_in,7964
5306,published_in,7965
5307,published_in,7966
5308,published_in,7966
5309,published_in,7966
5310,published_in,7966
5311,published_in,7966
5312,published_in,7967
5313,published_in,7968
5314,published_in,7968
5315,published_in,7968
5316,published_in,7968
5317,published_in,7969
5318,published_in,7969
5319,published_in,7970
5320,published_in,7970
5321,published_in,7971
5322,published_in,7972
5323,published_in,7973
5324,published_in,7973
5325,published_in,7973
5326,published_in,7973
5327,published_in,7973
5328,published_in,7974
5329,published_in,7974
5330,published_in,7974
5331,published_in,7975
5332,published_in,7975
5333,published_in,7975
5334,published_in,7975
5335,published_in,7975
5336,published_in,7975
5337,published_in,7976
5338,published_in,7976
5339,published_in,7976
5340,published_in,7977
5341,published_in,7978
5342,published_in,7979
5343,published_in,7979
5344,published_in,7979
5345,published_in,7979
5346,published_in,7980
5347,published_in,7980
5348,published_in,7980
5349,published_in,7980
5350,published_in,7980
5351,published_in,7981
5352,published_in,7981
5353,published_in,7981
5354,published_in,7981
5355,published_in,7981
5356,published_in,7982
5357,published_in,7982
5358,published_in,7983
5359,published_in,7984
5360,published_in,7984
5361,published_in,7984
5362,published_in,7984
5363,published_in,7984
5364,published_in,7985
5365,published_in,7985
5366,published_in,7985
5367,published_in,7986
5368,published_in,7986
5369,published_in,7987
5370,published_in,7988
5371,published_in,7988
5372,published_in,7988
5373,published_in,7988
5374,published_in,7989
5375,published_in,7990
5376,published_in,7991
5377,published_in,7991
5378,published_in,7991
5379,published_in,7992
5380,published_in,7992
5381,published_in,7993
5382,published_in,7993
5383,published_in,7993
5384,published_in,7994
5385,published_in,7994
5386,published_in,7995
5387,published_in,7996
5388,published_in,7997
5389,published_in,7997
5390,published_in,7998
5391,published_in,7999
5392,published_in,8000
5393,published_in,8000
5394,published_in,8000
5395,published_in,8000
5396,published_in,8001
5397,published_in,8001
5398,published_in,8001
5399,published_in,8001
5400,published_in,8001
5401,published_in,8002
5402,published_in,8002
5403,published_in,8002
5404,published_in,8002
5405,published_in,8002
5406,published_in,8002
5407,published_in,8002
5408,published_in,8002
5409,published_in,8002
5410,published_in,8003
5411,published_in,8003
5412,published_in,8003
5413,published_in,8003
5414,published_in,8003
5415,published_in,8004
5416,published_in,8005
5417,published_in,8006
5418,published_in,8007
5419,published_in,8007
5420,published_in,8007
5421,published_in,8007
5422,published_in,8007
5423,published_in,8007
5424,published_in,8007
5425,published_in,8007
5426,published_in,8007
5427,published_in,8007
5428,published_in,8007
5429,published_in,8007
5430,published_in,8007
5431,published_in,8007
5432,published_in,8007
5433,published_in,8007
5434,published_in,8007
5435,published_in,8007
5436,published_in,8007
5437,published_in,8008
5438,published_in,8008
5439,published_in,8008
5440,published_in,8008
5441,published_in,8009
5442,published_in,8009
5443,published_in,8010
5444,published_in,8010
5445,published_in,8010
5446,published_in,8010
5447,published_in,8010
5448,published_in,8010
5449,published_in,8011
5450,published_in,8012
5451,published_in,8013
5452,published_in,8014
5453,published_in,8015
5454,published_in,8016
5455,published_in,8017
5456,published_in,8018
5457,published_in,8019
5458,published_in,8020
5459,published_in,8020
5460,published_in,8020
5461,published_in,8020
5462,published_in,8020
5463,published_in,8020
5464,published_in,8020
5465,published_in,8020
5466,published_in,8020
5467,published_in,8020
5468,published_in,8020
5469,published_in,8020
5470,published_in,8020
5471,published_in,8020
5472,published_in,8020
5473,published_in,8020
5474,published_in,8020
5475,published_in,8020
5476,published_in,8020
5477,published_in,8020
5478,published_in,8020
5479,published_in,8020
5480,published_in,8020
5481,published_in,8020
5482,published_in,8020
5483,published_in,8020
5484,published_in,8020
5485,published_in,8020
5486,published_in,8020
5487,published_in,8020
5488,published_in,8020
5489,published_in,8020
5490,published_in,8020
5491,published_in,8020
5492,published_in,8020
5493,published_in,8020
5494,published_in,8020
5495,published_in,8020
5496,published_in,8020
5497,published_in,8020
5498,published_in,8020
5499,published_in,8020
5500,published_in,8020
5501,published_in,8020
5502,published_in,8020
5503,published_in,8020
5504,published_in,8020
5505,published_in,8021
5506,published_in,8022
5507,published_in,8022
5508,published_in,8022
5509,published_in,8023
5510,published_in,8024
5511,published_in,8025
5512,published_in,8025
5513,published_in,8026
5514,published_in,8027
5515,published_in,8028
5516,published_in,8028
5517,published_in,8029
5518,published_in,8029
5519,published_in,8030
5520,published_in,8030
5521,published_in,8031
5522,published_in,8031
5523,published_in,8032
5524,published_in,8033
5525,published_in,8034
5526,published_in,8034
5527,published_in,8035
5528,published_in,8036
5529,published_in,8037
5530,published_in,8038
5531,published_in,8038
5532,published_in,8038
5533,published_in,8038
5534,published_in,8038
5535,published_in,8038
5536,published_in,8038
5537,published_in,8038
5538,published_in,8038
5539,published_in,8038
5540,published_in,8038
5541,published_in,8038
5542,published_in,8039
5543,published_in,8040
5544,published_in,8040
5545,published_in,8041
5546,published_in,8041
5547,published_in,8042
5548,published_in,8043
5549,published_in,8043
5550,published_in,8044
5551,published_in,8045
5552,published_in,8045
5553,published_in,8046
5554,published_in,8046
5555,published_in,8047
5556,published_in,8047
5557,published_in,8047
5558,published_in,8047
5559,published_in,8047
5560,published_in,8047
5561,published_in,8047
5562,published_in,8047
5563,published_in,8047
5564,published_in,8048
5565,published_in,8048
5566,published_in,8048
5567,published_in,8048
5568,published_in,8048
5569,published_in,8048
5570,published_in,8048
5571,published_in,8049
5572,published_in,8050
5573,published_in,8051
5574,published_in,8052
5575,published_in,8053
5576,published_in,8053
5577,published_in,8053
5578,published_in,8053
5579,published_in,8053
5580,published_in,8054
5581,published_in,8054
5582,published_in,8054
5583,published_in,8054
5584,published_in,8054
5585,published_in,8054
5586,published_in,8055
5587,published_in,8056
5588,published_in,8057
5589,published_in,8058
5590,published_in,8058
5591,published_in,8058
5592,published_in,8058
5593,published_in,8058
5594,published_in,8058
5595,published_in,8058
5596,published_in,8059
