paper_uri,title,year,venue_text,venue_uri,rdf_types,total_authors,paderborn_authors
https://dblp.org/rec/journals/stt/BeckerR0KR14,Modellbasierte und Modellgetriebene Softwaremodernisierung.,2014,Softwaretechnik-Trends,https://dblp.org/streams/journals/stt,Publication,5,https://dblp.org/pid/07/2093-1
https://dblp.org/rec/journals/stt/JovanovikjYAS18,Who Guards the Guards? On the Validation of Test CaseMigration.,2018,Softwaretechnik-Trends,https://dblp.org/streams/journals/stt,Publication,4,https://dblp.org/pid/138/4856 | https://dblp.org/pid/07/2093-1
https://dblp.org/rec/journals/stt/YigitbasJ0E19,Towards Model-based Development of Context-aware Augmented Reality Applications.,2019,Softwaretechnik-Trends,https://dblp.org/streams/journals/stt,Publication,4,https://dblp.org/pid/138/4856 | https://dblp.org/pid/07/2093-1 | https://dblp.org/pid/e/GregorEngels
https://dblp.org/rec/journals/stt/SauerRKH018,MMSM 2018 - Ergebnisse des 4. Workshops \,2018,Softwaretechnik-Trends,https://dblp.org/streams/journals/stt,Publication,5,https://dblp.org/pid/07/2093-1
https://dblp.org/rec/journals/stt/DoberkatKE04,MuSofT - Multimedia in der SoftwareTechnik.,2004,Softwaretechnik-Trends,https://dblp.org/streams/journals/stt,Publication,3,https://dblp.org/pid/e/GregorEngels
https://dblp.org/rec/journals/stt/PriesterjahnDGO23,Anwendung von maschinellem Lernen zum automatischen Erkennen von Padding-Orakel-Seitenkan\u00E4len.,2023,Softwaretechnik-Trends,https://dblp.org/streams/journals/stt,Publication,4,https://dblp.org/pid/43/917
https://dblp.org/rec/journals/stt/GrasslerPP21,Extrahierung von Anforderungen aus nat\u00FCrlich-sprachlichen Lastenheften: Was erschwert eine KI-basierte Extrahierung?,2021,Softwaretechnik-Trends,https://dblp.org/streams/journals/stt,Publication,3,https://dblp.org/pid/92/6400
https://dblp.org/rec/journals/stt/KeimSSB25,Bericht zum ersten Treffen des Arbeitskreises Artificial Intelligence for Software Architecture.,2025,Softwaretechnik-Trends,https://dblp.org/streams/journals/stt,Publication,4,https://dblp.org/pid/40/4987-1
https://dblp.org/rec/journals/stt/UngerBBBMOPT04,m\u03B1th-kit - Ein multimedialer Baukasten f\u00FCr die Mathematikausbildung im Grundstudium.,2004,Softwaretechnik-Trends,https://dblp.org/streams/journals/stt,Publication,8,https://dblp.org/pid/81/10647
https://dblp.org/rec/journals/stt/DerakhshanmaneshEE14,Why Models and Code Should be Treated as Friends.,2014,Softwaretechnik-Trends,https://dblp.org/streams/journals/stt,Publication,3,https://dblp.org/pid/e/GregorEngels
https://dblp.org/rec/journals/stt/SauerE10,Bericht \u00FCber das SE FIT - Forum der Informatik-Transferinstitute.,2010,Softwaretechnik-Trends,https://dblp.org/streams/journals/stt,Publication,2,https://dblp.org/pid/07/2093-1 | https://dblp.org/pid/e/GregorEngels
https://dblp.org/rec/journals/stt/QuanteKSSS24a,Best Student Paper Award des 26. Workshop Software-Reengineering und -Evolution.,2024,Softwaretechnik-Trends,https://dblp.org/streams/journals/stt,Publication,5,https://dblp.org/pid/07/2093-1
https://dblp.org/rec/journals/stt/EngelsGS08,Formalisierung der funktionalen Anforderungen mit visuellen Kontrakten und deren Einsatz f\u00FCr modellbasiertes Testen.,2008,Softwaretechnik-Trends,https://dblp.org/streams/journals/stt,Publication,3,https://dblp.org/pid/e/GregorEngels | https://dblp.org/pid/07/2093-1
https://dblp.org/rec/journals/stt/SauerH01,Bericht \u00FCber die ETAPS 2001 vom 02. - 06. April 2001 in Genua.,2001,Softwaretechnik-Trends,https://dblp.org/streams/journals/stt,Publication,2,https://dblp.org/pid/07/2093-1
https://dblp.org/rec/journals/stt/Sauer24a,\,2024,Softwaretechnik-Trends,https://dblp.org/streams/journals/stt,Publication,1,https://dblp.org/pid/07/2093-1
https://dblp.org/rec/journals/stt/GriegerGS12,Sichern der Zukunftsf\u00E4higkeit bei der Migration von Legacy-Systemen durch modellgetriebene Softwareentwicklung.,2012,Softwaretechnik-Trends,https://dblp.org/streams/journals/stt,Publication,3,https://dblp.org/pid/07/2093-1
https://dblp.org/rec/journals/stt/Sauer24,Nachhaltigkeit im Fokus des Software-Reengineering.,2024,Softwaretechnik-Trends,https://dblp.org/streams/journals/stt,Publication,1,https://dblp.org/pid/07/2093-1
https://dblp.org/rec/journals/stt/GuldaliSL12,Entwicklung eines Softwarewerkzeugs f\u00FCr die modell-getriebene Migration betrieblicher Informationssysteme.,2012,Softwaretechnik-Trends,https://dblp.org/streams/journals/stt,Publication,3,https://dblp.org/pid/07/2093-1
https://dblp.org/rec/journals/stt/JovanovikjS17,Towards a Framework for Constructing Context-Specific Migration Methods for Test Cases.,2017,Softwaretechnik-Trends,https://dblp.org/streams/journals/stt,Publication,2,https://dblp.org/pid/07/2093-1
https://dblp.org/rec/journals/stt/BoddenAFHHR24,Ernst Denert Preis 2023.,2024,Softwaretechnik-Trends,https://dblp.org/streams/journals/stt,Publication,6,https://dblp.org/pid/94/5744 | https://dblp.org/pid/132/9687
https://dblp.org/rec/journals/stt/QuanteKSSS25,Vorwort zum 27. Workshop Software-Reengineering und -Evolution (WSRE).,2025,Softwaretechnik-Trends,https://dblp.org/streams/journals/stt,Publication,5,https://dblp.org/pid/07/2093-1
https://dblp.org/rec/journals/stt/Fazal-BaqaieG0K14,A Method to Systematically Improve the Effectiveness and Efficiency of the Semi-Automatic Migration of Legacy Systems.,2014,Softwaretechnik-Trends,https://dblp.org/streams/journals/stt,Publication,4,https://dblp.org/pid/07/2093-1
https://dblp.org/rec/journals/stt/JovanovikjYS18,Model-based UI Modernization: From Legacy UIs to Self-adaptive UIs.,2018,Softwaretechnik-Trends,https://dblp.org/streams/journals/stt,Publication,3,https://dblp.org/pid/138/4856 | https://dblp.org/pid/07/2093-1
https://dblp.org/rec/journals/stt/DoberkatE02,Multimedia in der Informatik-Lehre.,2002,Softwaretechnik-Trends,https://dblp.org/streams/journals/stt,Publication,2,https://dblp.org/pid/e/GregorEngels
https://dblp.org/rec/journals/stt/QuanteKSSS24,Vorwort zum 26. Workshop Software-Reengineering und -Evolution (WSRE).,2024,Softwaretechnik-Trends,https://dblp.org/streams/journals/stt,Publication,5,https://dblp.org/pid/07/2093-1
https://dblp.org/rec/journals/stt/QuanteKSSS23,25. Workshop Software-Reengineering und -Evolution der GI-Fachgruppe Software Reengineering (SRE).,2023,Softwaretechnik-Trends,https://dblp.org/streams/journals/stt,Publication,5,https://dblp.org/pid/07/2093-1
https://dblp.org/rec/journals/stt/Sauer12,"Konferenzbericht zur Architekturen 2012 - Architekturen im Lebenszyklus komplexer Systeme, 2. - 3. Juli 2012 in Paderborn.",2012,Softwaretechnik-Trends,https://dblp.org/streams/journals/stt,Publication,1,https://dblp.org/pid/07/2093-1
https://dblp.org/rec/journals/stt/QuanteKSSS23a,Best Student Paper Award des 25. Workshop Software-Reengineering und -Evolution.,2023,Softwaretechnik-Trends,https://dblp.org/streams/journals/stt,Publication,5,https://dblp.org/pid/07/2093-1
https://dblp.org/rec/journals/stt/JovanovikjGY16,Towards a Model-Driven Method for Reusing Test Cases in Software Migration Projects.,2016,Softwaretechnik-Trends,https://dblp.org/streams/journals/stt,Publication,3,https://dblp.org/pid/138/4856
https://dblp.org/rec/journals/tcas/HerzelOS10,Analytical Phase-Noise Modeling and Charge Pump Optimization for Fractional-N PLLs.,2010,IEEE Trans. Circuits Syst. I Regul. Pap.,https://dblp.org/streams/journals/tcasI,Publication,3,https://dblp.org/pid/77/949
https://dblp.org/rec/journals/tcas/SedighiS12,Low-Power SiGe BiCMOS Transimpedance Amplifier for 25-GBaud Optical Links.,2012,IEEE Trans. Circuits Syst. II Express Briefs,https://dblp.org/streams/journals/tcasII,Publication,2,https://dblp.org/pid/77/949
https://dblp.org/rec/journals/wm/LuttenbergBPKW21,Drei Strategien zur Etablierung digitaler Plattformen in der Industrie.,2021,Wirtschaftsinformatik Manag.,https://dblp.org/streams/journals/wm,Publication,5,https://dblp.org/pid/26/4979 | https://dblp.org/pid/70/8643
https://dblp.org/rec/journals/wm/BohnK20,Technologie-Pivots - Warum und wie digitale Start-ups ihr Technologiedesign umfassend anpassen.,2020,Wirtschaftsinformatik Manag.,https://dblp.org/streams/journals/wm,Publication,2,https://dblp.org/pid/26/4979
https://dblp.org/rec/journals/wm/SeutterMK23,Verdr\u00E4ngen Smart-Product-Service-Systeme die Interaktion in Online-Communities? - Empirische Evidenz aus einer Rezept-Community.,2023,Wirtschaftsinformatik Manag.,https://dblp.org/streams/journals/wm,Publication,3,https://dblp.org/pid/26/4979
https://dblp.org/rec/journals/cea/MotaDL18,Fuzzy clustering and fuzzy validity measures for knowledge discovery and decision making in agricultural engineering.,2018,Comput. Electron. Agric.,https://dblp.org/streams/journals/cea,Publication,3,https://dblp.org/pid/228/3129
https://dblp.org/rec/journals/cea/AlvarengaLSJFAR22,Ensemble of hybrid Bayesian networks for predicting the AMEn of broiler feedstuffs.,2022,Comput. Electron. Agric.,https://dblp.org/streams/journals/cea,Publication,8,https://dblp.org/pid/228/3129
https://dblp.org/rec/journals/misq/NeumannGK23,Reviewing from a Distance: Uncovering Asymmetric Moderations of Spatial and Temporal Distance between Sentiment Negativity and Rating.,2023,MIS Q.,https://dblp.org/streams/journals/misq,Publication,3,https://dblp.org/pid/26/4979
https://dblp.org/rec/journals/misq/SchererWW15,The Value of Self-Service: Long-Term Effects of Technology-Based Self-Service Usage on Customer Retention.,2015,MIS Q.,https://dblp.org/streams/journals/misq,Publication,3,https://dblp.org/pid/70/8643
https://dblp.org/rec/journals/puc/PlesslEWBPTT03,The case for reconfigurable hardware in wearable computing.,2003,Pers. Ubiquitous Comput.,https://dblp.org/streams/journals/puc,Publication,7,https://dblp.org/pid/76/5938 | https://dblp.org/pid/68/3728
https://dblp.org/rec/journals/it/Rammig98,"Editorial: Systemspezifikation - Methoden, Werkzeuge und Anwendungen.",1998,Informationstechnik Tech. Inform.,https://dblp.org/streams/journals/it,Publication,1,https://dblp.org/pid/r/FranzJosefRammig
https://dblp.org/rec/journals/it/BokeR99,"Entwurf konfigurierbarer, echtzeitf\u00E4higer Kommunikationssysteme.",1999,Informationstechnik Tech. Inform.,https://dblp.org/streams/journals/it,Publication,2,https://dblp.org/pid/r/FranzJosefRammig
https://dblp.org/rec/journals/it/LiggesmeyerM14,Preface to the self-portrayals of the GI Junior Fellows.,2014,it Inf. Technol.,https://dblp.org/streams/journals/it,Publication,2,https://dblp.org/pid/m/BurkhardMonien
https://dblp.org/rec/journals/it/Heide03,Sonderforschungsbereich 376 Massive Parallelit\u00E4t: Algorithmen - Entwurfsmethoden - Anwendungen (Massively Parallel Computing: Algorithms - Design Methods - Applications).,2003,it Inf. Technol.,https://dblp.org/streams/journals/it,Publication,1,https://dblp.org/pid/h/FMaufderHeide
https://dblp.org/rec/journals/it/Kastens10,Deutscher Qualifikationsrahmen: Erprobung und Kritik.,2010,it Inf. Technol.,https://dblp.org/streams/journals/it,Publication,1,https://dblp.org/pid/k/UweKastens
https://dblp.org/rec/journals/it/FeldmannMM95,Verteilte Spielbaumsuche.,1995,Informationstechnik Tech. Inform.,https://dblp.org/streams/journals/it,Publication,3,https://dblp.org/pid/19/3568 | https://dblp.org/pid/m/BurkhardMonien
https://dblp.org/rec/journals/it/Keil-Slawik02,Denkmedien - Mediendenken: Zum Verh\u00E4ltnis von Technik und Didaktik (Media For Thinking - Thinking About Media: On the Relationship of Technology and Didactics).,2002,Informationstechnik Tech. Inform.,https://dblp.org/streams/journals/it,Publication,1,https://dblp.org/pid/k/ReinhardKeilSlawik
https://dblp.org/rec/journals/it/Briest09,Algorithmische und komplexit\u00E4tstheoretische Aspekte kombinatorischer Preisoptimierung (Computational Aspects of Combinatorial Pricing Problems).,2009,it Inf. Technol.,https://dblp.org/streams/journals/it,Publication,1,https://dblp.org/pid/53/4856
https://dblp.org/rec/journals/it/0003S98,Visuelle Spezifikations- und Modellierungstechniken.,1998,Informationstechnik Tech. Inform.,https://dblp.org/streams/journals/it,Publication,2,https://dblp.org/pid/m/WMuller3
https://dblp.org/rec/journals/it/EikerlingMW02,Werkzeugintegration und -verwaltung in heterogenen Computernetzwerken (Tool Integration and Management in Heterogeneous Computer Networks).,2002,Informationstechnik Tech. Inform.,https://dblp.org/streams/journals/it,Publication,3,https://dblp.org/pid/m/WMuller3
https://dblp.org/rec/journals/it/DittmannRSHSN07,"Exploration, Partitioning and Simulation of Reconfigurable Systems (Exploration, Partitionierung und Simulation rekonfigurierbarer Systeme).",2007,it Inf. Technol.,https://dblp.org/streams/journals/it,Publication,6,https://dblp.org/pid/44/5175-1 | https://dblp.org/pid/r/FranzJosefRammig
https://dblp.org/rec/journals/ita/Monien80,Two-Way Multihead Automata Over a One-Letter Alphabet.,1980,RAIRO Theor. Informatics Appl.,https://dblp.org/streams/journals/ita,Publication,1,https://dblp.org/pid/m/BurkhardMonien
https://dblp.org/rec/journals/ita/FlogelBL93,On the Restricted Equivalence Subclasses of Propositional Logic.,1993,RAIRO Theor. Informatics Appl.,https://dblp.org/streams/journals/ita,Publication,3,https://dblp.org/pid/k/HKleineBuning | https://dblp.org/pid/17/2025
https://dblp.org/rec/journals/ita/JustHW89,On Computations with Integer Division.,1989,RAIRO Theor. Informatics Appl.,https://dblp.org/streams/journals/ita,Publication,3,https://dblp.org/pid/h/FMaufderHeide
https://dblp.org/rec/journals/toplas/BoddenLH12,Partially Evaluating Finite-State Runtime Monitors Ahead of Time.,2012,ACM Trans. Program. Lang. Syst.,https://dblp.org/streams/journals/toplas,Publication,3,https://dblp.org/pid/94/5744
https://dblp.org/rec/journals/siamjo/Fabian0KS15,Risk-Averse Optimization in Two-Stage Stochastic Models: Computational Aspects and a Study.,2015,SIAM J. Optim.,https://dblp.org/streams/journals/siamjo,Publication,4,https://dblp.org/pid/38/2606-2
https://dblp.org/rec/journals/computing/Monien83,The complexity of determining a shortest cycle of even length.,1983,Computing,https://dblp.org/streams/journals/computing,Publication,1,https://dblp.org/pid/m/BurkhardMonien
https://dblp.org/rec/journals/computing/Monien70,"\u00DCber die Konvergenzordnung von Differenzenverfahren, die parabolische Anfangsrandwertaufgaben approximieren.",1970,Computing,https://dblp.org/streams/journals/computing,Publication,1,https://dblp.org/pid/m/BurkhardMonien
https://dblp.org/rec/journals/computing/EngelsGNS83,Software specification using graph grammars.,1983,Computing,https://dblp.org/streams/journals/computing,Publication,4,https://dblp.org/pid/e/GregorEngels | https://dblp.org/pid/31/5809
https://dblp.org/rec/journals/cagd/ZhouCZTS18,Quadrangulation of non-rigid objects using deformation metrics.,2018,Comput. Aided Geom. Des.,https://dblp.org/streams/journals/cagd,Publication,5,https://dblp.org/pid/18/2890
https://dblp.org/rec/journals/cagd/HinderinkMC22,Angle-bounded 2D mesh simplification.,2022,Comput. Aided Geom. Des.,https://dblp.org/streams/journals/cagd,Publication,3,https://dblp.org/pid/18/2890
https://dblp.org/rec/journals/cagd/MandadCBC22,Intrinsic mixed-integer polycubes for hexahedral meshing.,2022,Comput. Aided Geom. Des.,https://dblp.org/streams/journals/cagd,Publication,4,https://dblp.org/pid/18/2890
https://dblp.org/rec/journals/paapp/DiekmannLMS96,Combining Helpful Sets and Parallel Simulated Annealing for the Graph-partitioning Problem.,1996,Parallel Algorithms Appl.,https://dblp.org/streams/journals/paapp,Publication,4,https://dblp.org/pid/m/BurkhardMonien
https://dblp.org/rec/journals/intr/SeutterMMK24,Moment or movement - the heterogeneous impact of the Black Lives Matter movement on personal and societal charitable crowdfunding campaigns.,2024,Internet Res.,https://dblp.org/streams/journals/intr,Publication,4,https://dblp.org/pid/225/7849-7 | https://dblp.org/pid/26/4979
https://dblp.org/rec/journals/tciaig/SchaefersP15,Distributed Monte Carlo Tree Search: A Novel Technique and its Application to Computer Go.,2015,IEEE Trans. Comput. Intell. AI Games,https://dblp.org/streams/journals/tciaig,Publication,2,https://dblp.org/pid/68/3728
https://dblp.org/rec/journals/dsp/LeongS24,Estimation of scalar field distribution in the Fourier domain.,2024,Digit. Signal Process.,https://dblp.org/streams/journals/dsp,Publication,2,https://dblp.org/pid/55/3839
https://dblp.org/rec/journals/sigarch/GiefersPF13,Accelerating finite difference time domain simulations with reconfigurable dataflow computers.,2013,SIGARCH Comput. Archit. News,https://dblp.org/streams/journals/sigarch,Publication,3,https://dblp.org/pid/76/5938
https://dblp.org/rec/journals/corr/abs-2107-14570,Beep-And-Sleep: Message and Energy Efficient Set Cover.,2021,CoRR,https://dblp.org/streams/journals/corr,Publication,4,https://dblp.org/pid/150/0050 | https://dblp.org/pid/s/ChristianScheideler
https://dblp.org/rec/journals/corr/NourianLD14,Optimal Energy Allocation for Kalman Filtering over Packet Dropping Links with Imperfect Acknowledgments and Energy Harvesting Constraints.,2014,CoRR,https://dblp.org/streams/journals/corr,Publication,3,https://dblp.org/pid/55/3839
https://dblp.org/rec/journals/corr/abs-2402-17679,The Emergence of Large Language Models in Static Analysis: A First Look through Micro-Benchmarks.,2024,CoRR,https://dblp.org/streams/journals/corr,Publication,5,https://dblp.org/pid/94/5744
https://dblp.org/rec/journals/corr/abs-2001-04760,Simulation computation in grammar-compressed graphs.,2020,CoRR,https://dblp.org/streams/journals/corr,Publication,3,https://dblp.org/pid/b/StBottcher | https://dblp.org/pid/48/5080
https://dblp.org/rec/journals/corr/abs-2506-05023,Compressing Hypergraphs using Suffix Sorting.,2025,CoRR,https://dblp.org/streams/journals/corr,Publication,3,https://dblp.org/pid/b/StBottcher | https://dblp.org/pid/48/5080
https://dblp.org/rec/journals/corr/abs-1911-00156,A Game-Theoretic Approach to Covert Communications.,2019,CoRR,https://dblp.org/streams/journals/corr,Publication,3,https://dblp.org/pid/55/3839
https://dblp.org/rec/journals/corr/abs-2402-04870,Embedding Knowledge Graphs in Degenerate Clifford Algebras.,2024,CoRR,https://dblp.org/streams/journals/corr,Publication,3,https://dblp.org/pid/65/4336
https://dblp.org/rec/journals/corr/abs-2212-07209,Multi-objective low-thrust spacecraft trajectory design using reachability analysis.,2022,CoRR,https://dblp.org/streams/journals/corr,Publication,3,https://dblp.org/pid/81/3518
https://dblp.org/rec/journals/corr/abs-2306-12173,Mixture Encoder for Joint Speech Separation and Recognition.,2023,CoRR,https://dblp.org/streams/journals/corr,Publication,5,https://dblp.org/pid/88/6542
https://dblp.org/rec/journals/corr/abs-2301-00594,Rate Region of MIMO RIS-assisted Broadcast Channels with Rate Splitting and Improper Signaling.,2023,CoRR,https://dblp.org/streams/journals/corr,Publication,3,https://dblp.org/pid/s/MohammadSoleymani-2
https://dblp.org/rec/journals/corr/abs-2410-06742,"Inference over Unseen Entities, Relations and Literals on Knowledge Graphs.",2024,CoRR,https://dblp.org/streams/journals/corr,Publication,4,https://dblp.org/pid/65/4336
https://dblp.org/rec/journals/corr/Cord-LandwehrMH14,Quality of Service in Network Creation Games.,2014,CoRR,https://dblp.org/streams/journals/corr,Publication,3,https://dblp.org/pid/h/FMaufderHeide
https://dblp.org/rec/journals/corr/abs-2510-20457,Neural Reasoning for Robust Instance Retrieval in \U0001D4AE\u210B\U0001D4AAI\U0001D4AC.,2025,CoRR,https://dblp.org/streams/journals/corr,Publication,7,https://dblp.org/pid/150/4812-2 | https://dblp.org/pid/65/4336
https://dblp.org/rec/journals/corr/abs-0802-2841,Stackelberg Network Pricing Games,2008,CoRR,https://dblp.org/streams/journals/corr,Publication,3,https://dblp.org/pid/53/4856
https://dblp.org/rec/journals/corr/abs-2504-00924,S3C2 Summit 2024-08: Government Secure Supply Chain Summit.,2025,CoRR,https://dblp.org/streams/journals/corr,Publication,8,https://dblp.org/pid/132/9687
https://dblp.org/rec/journals/corr/abs-2111-13475,QMagFace: Simple and Accurate Quality-Aware Face Recognition.,2021,CoRR,https://dblp.org/streams/journals/corr,Publication,7,https://dblp.org/pid/203/2506
https://dblp.org/rec/journals/corr/abs-2306-12274,Supporting Construction and Architectural Visualization through BIM and AR/VR: A Systematic Literature Review.,2023,CoRR,https://dblp.org/streams/journals/corr,Publication,3,https://dblp.org/pid/138/4856 | https://dblp.org/pid/e/GregorEngels
https://dblp.org/rec/journals/corr/abs-2208-08753,Rate Splitting in MIMO RIS-assisted Systems with Hardware Impairments and Improper Signaling.,2022,CoRR,https://dblp.org/streams/journals/corr,Publication,3,https://dblp.org/pid/s/MohammadSoleymani-2
https://dblp.org/rec/journals/corr/abs-2302-14326,Ethical Frameworks and Computer Security Trolley Problems: Foundations for Conversations.,2023,CoRR,https://dblp.org/streams/journals/corr,Publication,3,https://dblp.org/pid/132/9687
https://dblp.org/rec/journals/corr/abs-2407-06041,MST5 - Multilingual Question Answering over Knowledge Graphs.,2024,CoRR,https://dblp.org/streams/journals/corr,Publication,6,https://dblp.org/pid/168/1542 | https://dblp.org/pid/65/4336
https://dblp.org/rec/journals/corr/abs-2004-13527,Real-Time Anomaly Detection in Data Centers for Log-based Predictive Maintenance using an Evolving Fuzzy-Rule-Based Approach.,2020,CoRR,https://dblp.org/streams/journals/corr,Publication,4,https://dblp.org/pid/228/3129
https://dblp.org/rec/journals/corr/abs-2105-03161,Open Data Portal Germany (OPAL) Projektergebnisse.,2021,CoRR,https://dblp.org/streams/journals/corr,Publication,2,https://dblp.org/pid/65/4336
https://dblp.org/rec/journals/corr/abs-2103-11392,Understanding Architecture Erosion: The Practitioners' Perceptive.,2021,CoRR,https://dblp.org/streams/journals/corr,Publication,4,https://dblp.org/pid/40/4987-1
https://dblp.org/rec/journals/corr/abs-1803-07828,Expeditious Generation of Knowledge Graph Embeddings.,2018,CoRR,https://dblp.org/streams/journals/corr,Publication,6,https://dblp.org/pid/168/1542 | https://dblp.org/pid/65/4336
https://dblp.org/rec/journals/corr/abs-2104-12221,Superconvergence of Galerkin variational integrators.,2021,CoRR,https://dblp.org/streams/journals/corr,Publication,2,https://dblp.org/pid/81/3518
https://dblp.org/rec/journals/corr/abs-1101-3884,Approximation algorithms for QMA-complete problems,2011,CoRR,https://dblp.org/streams/journals/corr,Publication,2,https://dblp.org/pid/38/1605
https://dblp.org/rec/journals/corr/abs-2006-08435,Efficient Ab-Initio Molecular Dynamic Simulations by Offloading Fast Fourier Transformations to FPGAs.,2020,CoRR,https://dblp.org/streams/journals/corr,Publication,4,https://dblp.org/pid/169/3113 | https://dblp.org/pid/76/5938
https://dblp.org/rec/journals/corr/abs-2004-09986,EGFC: Evolving Gaussian Fuzzy Classifier from Never-Ending Semi-Supervised Data Streams - With Application to Power Quality Disturbance Detection and Classification.,2020,CoRR,https://dblp.org/streams/journals/corr,Publication,4,https://dblp.org/pid/228/3129
https://dblp.org/rec/journals/corr/NourianLDQ14,An Optimal Transmission Strategy for Kalman Filtering over Packet Dropping Links with Imperfect Acknowledgements.,2014,CoRR,https://dblp.org/streams/journals/corr,Publication,4,https://dblp.org/pid/55/3839
https://dblp.org/rec/journals/corr/abs-2511-11281,Can You Tell the Difference? Contrastive Explanations for ABox Entailments.,2025,CoRR,https://dblp.org/streams/journals/corr,Publication,4,https://dblp.org/pid/150/4812-2 | https://dblp.org/pid/65/4336
https://dblp.org/rec/journals/corr/WangAZWL15,Multi-resource Energy-efficient Routing in Cloud Data Centers with Networks-as-a-Service.,2015,CoRR,https://dblp.org/streams/journals/corr,Publication,5,https://dblp.org/pid/17/6729-15
https://dblp.org/rec/journals/corr/abs-2507-13028,From Paranoia to Compliance: The Bumpy Road of System Hardening Practices on Stack Exchange.,2025,CoRR,https://dblp.org/streams/journals/corr,Publication,5,https://dblp.org/pid/132/9687
https://dblp.org/rec/journals/corr/abs-1911-08895,Demystifying TasNet: A Dissecting Approach.,2019,CoRR,https://dblp.org/streams/journals/corr,Publication,5,https://dblp.org/pid/88/6542
https://dblp.org/rec/journals/corr/abs-2004-09188,Evolving Diverse Sets of Tours for the Travelling Salesperson Problem.,2020,CoRR,https://dblp.org/streams/journals/corr,Publication,4,https://dblp.org/pid/119/5839
https://dblp.org/rec/journals/corr/abs-2509-17771,A Lightweight Approach for State Machine Replication.,2025,CoRR,https://dblp.org/streams/journals/corr,Publication,4,https://dblp.org/pid/s/ChristianScheideler
https://dblp.org/rec/journals/corr/EikelSS14,RoBuSt: A Crash-Failure-Resistant Distributed Storage System.,2014,CoRR,https://dblp.org/streams/journals/corr,Publication,3,https://dblp.org/pid/48/8997 | https://dblp.org/pid/s/ChristianScheideler
https://dblp.org/rec/journals/corr/abs-2202-13995,Multi-FPGA Designs and Scaling of HPC Challenge Benchmarks via MPI and Circuit-Switched Inter-FPGA Networks.,2022,CoRR,https://dblp.org/streams/journals/corr,Publication,3,https://dblp.org/pid/76/5938
https://dblp.org/rec/journals/corr/abs-1907-10676,Semantic Web for Machine Translation: Challenges and Directions.,2019,CoRR,https://dblp.org/streams/journals/corr,Publication,3,https://dblp.org/pid/168/1542 | https://dblp.org/pid/65/4336
https://dblp.org/rec/journals/corr/abs-2205-00944,A Meeting Transcription System for an Ad-Hoc Acoustic Sensor Network.,2022,CoRR,https://dblp.org/streams/journals/corr,Publication,6,https://dblp.org/pid/88/6542
https://dblp.org/rec/journals/corr/abs-2208-00220,HPO X ELA: Investigating Hyperparameter Optimization Landscapes by Means of Exploratory Landscape Analysis.,2022,CoRR,https://dblp.org/streams/journals/corr,Publication,6,https://dblp.org/pid/34/2589
https://dblp.org/rec/journals/corr/abs-2105-12524,Out-of-Vocabulary Entities in Link Prediction.,2021,CoRR,https://dblp.org/streams/journals/corr,Publication,2,https://dblp.org/pid/65/4336
https://dblp.org/rec/journals/corr/DaymudeGRSS17,Leader Election with High Probability for Self-Organizing Programmable Matter.,2017,CoRR,https://dblp.org/streams/journals/corr,Publication,5,https://dblp.org/pid/s/ChristianScheideler | https://dblp.org/pid/147/3358
https://dblp.org/rec/journals/corr/abs-2012-01030,MAAD-Face: A Massively Annotated Attribute Dataset for Face Images.,2020,CoRR,https://dblp.org/streams/journals/corr,Publication,6,https://dblp.org/pid/203/2506
https://dblp.org/rec/journals/corr/abs-2407-03073,Beating Grover search for low-energy estimation and state preparation.,2024,CoRR,https://dblp.org/streams/journals/corr,Publication,6,https://dblp.org/pid/38/1605
https://dblp.org/rec/journals/corr/abs-2504-18238,SecCityVR: Visualization and Collaborative Exploration of Software Vulnerabilities in Virtual Reality.,2025,CoRR,https://dblp.org/streams/journals/corr,Publication,2,https://dblp.org/pid/138/4856
https://dblp.org/rec/journals/corr/abs-1904-05220,The Mobile Server Problem.,2019,CoRR,https://dblp.org/streams/journals/corr,Publication,2,https://dblp.org/pid/h/FMaufderHeide
https://dblp.org/rec/journals/corr/abs-2212-12964,Talking to the Overlooked: A Nationwide Telephone Survey with Four Groups Under-represented in Privacy and Security Studies.,2022,CoRR,https://dblp.org/streams/journals/corr,Publication,10,https://dblp.org/pid/132/9687
https://dblp.org/rec/journals/corr/abs-2011-15003,Convolutive Transfer Function Invariant SDR training criteria for Multi-Channel Reverberant Speech Separation.,2020,CoRR,https://dblp.org/streams/journals/corr,Publication,10,https://dblp.org/pid/88/6542
https://dblp.org/rec/journals/corr/abs-2108-12188,A High-Fidelity Flow Solver for Unstructured Meshes on Field-Programmable Gate Arrays.,2021,CoRR,https://dblp.org/streams/journals/corr,Publication,7,https://dblp.org/pid/76/5938
https://dblp.org/rec/journals/corr/abs-2503-19547,Interference Minimization in Beyond-Diagonal RIS-assisted MIMO Interference Channels.,2025,CoRR,https://dblp.org/streams/journals/corr,Publication,4,https://dblp.org/pid/s/MohammadSoleymani-2
https://dblp.org/rec/journals/corr/abs-2604-12651,"Learning Chain Of Thoughts Prompts for Predicting Entities, Relations, and even Literals on Knowledge Graphs.",2026,CoRR,https://dblp.org/streams/journals/corr,Publication,5,https://dblp.org/pid/65/4336
